Date,Open,High,Low,Close,Volume,FX,FX_ch%_1d,FX_ch%_2d,FX_ch%_5d, VIX ,VIX_ch_1d,VIX_ch_5d,TIIE,TIIE_ch_1d,TIIE_ch_5d,TIIE_ch_20d
05/01/23,50150.76953,50971.66016,50077.71875,50805.21094,139834800,19.386801,-0.001071694,-0.003700023,-0.001827744,0.2246,0.0045,0.0102,0.107663,-0.000107,4.30E-05,0.004414
06/01/23,50800.83984,52004.82813,50618.30859,51730.5,109031000,19.31855,-0.003520488,-0.004588409,-0.007146308,0.2113,-0.0133,-0.0054,0.10768,1.70E-05,7.50E-05,0.004393
09/01/23,51770.10156,52460.48047,51744.83984,52280.05078,126915200,19.1243,-0.010055102,-0.013540192,-0.016573591,0.2197,0.0084,0.003,0.10769,1.00E-05,-1.00E-05,0.004347
10/01/23,52297.71094,52564.10938,52180.85156,52344.01953,131270700,19.1245,1.04579E-05,-0.01004475,-0.017179837,0.2058,-0.0139,-0.0232,0.107745,5.50E-05,-3.00E-05,0.004274
11/01/23,52348.44922,53508.75,52348.44922,53209,155651700,19.059601,-0.0033935,-0.003383078,-0.017931068,0.2109,0.0051,-0.0092,0.107675,-7.00E-05,-9.50E-05,0.00414
12/01/23,53228.44922,53859,53215.51172,53593.85938,173800900,18.9424,-0.006149184,-0.009521818,-0.022922864,0.1883,-0.0226,-0.0363,0.107675,0,1.20E-05,0.004063
13/01/23,53564.92969,53903.89844,53371.64844,53576.71875,128172400,18.844311,-0.005178277,-0.011295619,-0.024548374,0.1835,-0.0048,-0.0278,0.107675,0,-5.00E-06,0.003938
16/01/23,53591.87891,53720.85938,53336.33984,53631.89063,46998100,18.7742,-0.003720539,-0.008879551,-0.018306552,0.1835, -   ,-0.0362,0.1076,-7.50E-05,-9.00E-05,0.000475
17/01/23,53580,53580,52936.91016,53128.96875,132114900,18.777901,0.000197132,-0.003524141,-0.018123297,0.1936,0.0101,-0.0122,0.10775,0.00015,5.00E-06,0.0006
18/01/23,53256.25,53590.42969,53150.78125,53218.82813,133000900,18.6415,-0.007263911,-0.007068211,-0.021936503,0.2034,0.0098,-0.0075,0.107775,2.50E-05,1.00E-04,0.000555
19/01/23,53215.41016,53783.60938,53070.78125,53382.64844,154775500,18.87406,0.012475391,0.00512086,-0.003607779,0.2052,0.0018,0.0169,0.107872,9.70E-05,0.000197,0.000513
20/01/23,53430.21094,54112.35938,53201.67969,53947.03906,121184400,18.9827,0.005756048,0.018303248,0.007343808,0.1985,-0.0067,0.015,0.107885,1.30E-05,0.00021,0.00051
23/01/23,53965.28125,54810.94922,53943,54341.25,115614600,18.857771,-0.006581203,-0.000863036,0.004451375,0.1981,-0.0004,0.0146,0.107899,1.40E-05,0.000299,0.000427
24/01/23,54392.66016,55071.57813,54392.66016,54870.5,142789100,18.813259,-0.002360406,-0.008926075,0.001882958,0.192,-0.0061,-0.0016,0.107924,2.50E-05,0.000174,0.000474
25/01/23,54878.5,54972.17969,54474.62891,54871.35938,148445100,18.7836,-0.001576495,-0.00393318,0.007622777,0.1908,-0.0012,-0.0126,0.10791,-1.40E-05,0.000135,0.000365
26/01/23,54885.71875,55309.62109,54866.19922,55164.01172,131941600,18.776199,-0.000394014,-0.001969887,-0.005184947,0.1873,-0.0035,-0.0179,0.107965,5.50E-05,9.30E-05,0.000345
27/01/23,55188.85156,55309.96875,54650.60938,54774.91016,142811800,18.7967,0.001091861,0.000697417,-0.009798395,0.1851,-0.0022,-0.0134,0.107955,-1.00E-05,7.00E-05,0.00035
30/01/23,54767.41016,54795.91016,54400.78906,54521.42969,121761800,18.768749,-0.001487016,-0.000396779,-0.004720706,0.1994,0.0143,0.0013,0.10805,9.50E-05,0.000151,0.00035
31/01/23,54480.51953,54683.82813,54244.71875,54564.26953,248463200,18.7586,-0.000540739,-0.002026952,-0.002905345,0.194,-0.0054,0.002,0.108162,0.000112,0.000238,0.000387
01/02/23,54555.91016,55072.23047,54410.37109,55018.91016,148364300,18.842871,0.004492393,0.003949224,0.003155465,0.1787,-0.0153,-0.0121,0.108125,-3.70E-05,0.000215,0.000355
02/02/23,55040.19141,55173.57813,53733.69922,53874.91016,160007000,18.582899,-0.013796836,-0.009366424,-0.010294948,0.1873,0.0086, -   ,0.108274,0.000149,0.000309,0.000611
03/02/23,53833.73047,54186.10156,53737.60938,54049.05078,183416400,18.641399,0.003148056,-0.010692214,-0.008262142,0.1833,-0.004,-0.0018,0.108335,6.10E-05,0.00038,0.000655
07/02/23,54001.55859,54079.48828,53238.14063,53335.51172,195440800,19.167999,0.009327061,0.028248953,0.021824603,0.1866,-0.0077,-0.0074,0.108449,0.000114,0.000399,0.000759
08/02/23,53276.78906,53566.64844,52578.03125,53125.01172,165032900,18.8815,-0.014946735,-0.005759083,0.002050059,0.1963,0.0097,0.0176,0.108512,6.30E-05,0.00035,0.000767
09/02/23,53229.60156,53460.89844,52684.64063,52801.42969,134110600,18.93445,0.002804332,-0.012184318,0.018917985,0.2071,0.0108,0.0198,0.108605,9.30E-05,0.00048,0.00093
10/02/23,52850.48828,52880.67188,52141.14063,52482.01953,156046900,18.778299,-0.008246926,-0.00546572,0.007343869,0.2053,-0.0018,0.022,0.1088,0.000195,0.000526,0.001125
13/02/23,52476.28906,53286.83984,52473.67969,53050.82813,145585400,18.6784,-0.005319917,-0.01352297,-0.016453696,0.2034,-0.0019,0.0091,0.112275,0.003475,0.00394,0.0046
14/02/23,53225.19922,53395.80078,52466.07813,52663.12109,226066600,18.565041,-0.006068989,-0.01135662,-0.031456492,0.1891,-0.0143,0.0025,0.112349,7.40E-05,0.0039,0.004749
15/02/23,52577.89844,53486.51172,52463.89063,53422.23828,202987100,18.504801,-0.003244808,-0.009294104,-0.019950692,0.1823,-0.0068,-0.014,0.11237,2.10E-05,0.003858,0.00462
16/02/23,53536.62891,54143.60938,53327.03906,54015.82031,159906900,18.584551,0.004309692,0.0010509,-0.018479491,0.2017,0.0194,-0.0054,0.11243,6.00E-05,0.003825,0.004655
17/02/23,53927.03125,53993.51172,53483.73828,53789.64063,151560000,18.548719,-0.001928053,0.00237333,-0.012225814,0.2002,-0.0015,-0.0051,0.11241,-2.00E-05,0.00361,0.004538
20/02/23,53832.19141,54006.76953,53823.33984,53908.55078,22508100,18.367371,-0.009776848,-0.01168605,-0.016651801,0.2002, -   ,-0.0032,0.11245,4.00E-05,0.000175,0.004565
21/02/23,53882.39063,54087.19141,52960.32031,53239.94922,175824900,18.385201,0.000970743,-0.008815595,-0.009687024,0.2287,0.0285,0.0396,0.112545,9.50E-05,0.000196,0.004646
22/02/23,53266.92969,53448.44141,52820.5,53180.98828,187947000,18.429899,0.002431195,0.003404298,-0.004047706,0.2229,-0.0058,0.0406,0.112642,9.70E-05,0.000272,0.004718
23/02/23,53274.14063,53345.58984,52789.07813,53085.71094,184956000,18.36458,-0.003544187,-0.001121609,-0.011836229,0.2114,-0.0115,0.0097,0.112604,-3.80E-05,0.000174,0.004694
24/02/23,53055.67969,53055.67969,52420.64063,52686.23828,141885800,18.36866,0.000222167,-0.003322807,-0.009707355,0.2167,0.0053,0.0165,0.1127,9.60E-05,0.00029,0.004735
27/02/23,52739.42188,53195.55859,52599.35938,53013.62109,129313000,18.391331,0.001234222,0.001456663,0.001304487,0.2095,-0.0072,0.0093,0.11275,5.00E-05,0.0003,0.004795
28/02/23,52964.67188,53048.08984,52495.85938,52758.05859,557285900,18.366899,-0.001328452,-0.0000959,-0.000995475,0.207,-0.0025,-0.0217,0.112655,-9.50E-05,0.00011,0.004605
01/03/23,52720.39844,53717.14063,52658.55859,53473.46094,160010700,18.30094,-0.003591189,-0.00491487,-0.006997271,0.2058,-0.0012,-0.0171,0.11274,8.50E-05,9.80E-05,0.004578
02/03/23,53503.58984,53583.42969,53014.73828,53329.53125,168720500,18.115971,-0.010107076,-0.013661969,-0.013537418,0.1959,-0.0099,-0.0155,0.112675,-6.50E-05,7.10E-05,0.00455
03/03/23,53381.21875,54409.37109,53347.60156,54182.26953,179820700,18.105301,-0.000588983,-0.010690107,-0.014337409,0.1849,-0.011,-0.0318,0.112775,0.0001,7.50E-05,0.004501
06/03/23,54146.10156,54326.10938,53889.69141,53924.19141,133175400,17.978001,-0.00703109,-0.007615932,-0.022474175,0.1861,0.0012,-0.0234,0.112823,4.80E-05,7.30E-05,0.004488
07/03/23,53892.01953,53902.62109,53006.44141,53068.73047,191127900,18.00135,0.001298754,-0.005741468,-0.019902598,0.1959,0.0098,-0.0111,0.11285,2.70E-05,0.000195,0.004401
08/03/23,53099.64063,53440.5,53067.39844,53388.66016,128080500,18.1001,0.0054857,0.006791578,-0.0109743,0.1911,-0.0048,-0.0147,0.11296,0.00011,0.00022,0.004448
09/03/23,53390.05078,53740.89063,53287.5,53426.76953,185544000,17.970751,-0.007146314,-0.001699817,-0.008016131,0.2261,0.035,0.0302,0.112962,2.00E-06,0.000287,0.004357
10/03/23,53478.17969,53507.14063,52716.96094,52794.53125,159728500,18.329639,0.019970673,0.012681643,0.012390736,0.248,0.0219,0.0631,0.11308,0.000118,0.000305,0.00428
13/03/23,52788.28906,53615.07813,52227.17188,53012.25,185734500,18.31703,-0.000687902,0.019269033,0.018857992,0.2652,0.0172,0.0791,0.11314,6.00E-05,0.000317,0.000865
14/03/23,53065.67969,53486.71094,52644.23828,52691.66016,176792200,18.919081,0.032868374,0.032157862,0.050981232,0.2373,-0.0279,0.0414,0.113195,5.50E-05,0.000345,0.000846
15/03/23,52547.32031,52689.39844,51860.32813,52085.60156,158520400,18.6005,-0.016839137,0.015475762,0.027646256,0.2614,0.0241,0.0703,0.113245,5.00E-05,0.000285,0.000875
16/03/23,52156.19141,52876.44141,52113.64063,52505.69922,152652700,18.991899,0.021042391,0.003848918,0.056822778,0.2299,-0.0315,0.0038,0.113372,0.000127,0.00041,0.000942
17/03/23,52505.60938,52656.41016,51814.67969,51925.60938,786817800,18.76939,-0.011715995,0.009079863,0.023991253,0.2551,0.0252,0.0071,0.113474,0.000102,0.000394,0.001064
21/03/23,52282.98047,52786.67969,52131.37891,52652.64844,156817200,18.8146,-0.001529446,0.002408709,-0.00552252,0.2138,-0.0277,-0.0235,0.1135,2.60E-05,0.00036,0.00105
22/03/23,52670.64063,53019.21094,52485.37109,52550.39844,174005300,18.62405,-0.010127773,-0.01164173,0.001266095,0.2226,0.0088,-0.0388,0.11355,5.00E-05,0.000355,0.001005
23/03/23,52589.98047,53089.10938,52556.17969,52827.92969,148945100,18.593361,-0.001647816,-0.0117589,-0.020984631,0.2261,0.0035,-0.0038,0.11365,0.0001,0.000405,0.001008
24/03/23,52691.03125,52938.25,52415.19141,52771.12109,144755400,18.5679,-0.00136936,-0.003014919,-0.010735032,0.2174,-0.0087,-0.0377,0.113749,9.90E-05,0.000377,0.001145
27/03/23,52792.75,53080.53906,52740.78125,52851.42188,154251700,18.427059,-0.007585187,-0.00894416,-0.02209583,0.206,-0.0114,-0.0355,0.113874,0.000125,0.0004,0.001174
28/03/23,52894.39063,53705.37891,52807.48047,53209.10156,168610900,18.3186,-0.005885855,-0.013426397,-0.026362506,0.1997,-0.0063,-0.0141,0.113986,0.000112,0.000486,0.001236
29/03/23,53259.37891,53942.94922,53202.53125,53882.94922,179199200,18.2192,-0.005426179,-0.011280096,-0.021738022,0.1912,-0.0085,-0.0314,0.114035,4.90E-05,0.000485,0.00138
30/03/23,53878.23828,54468.57031,53874.98047,54198.94141,186356800,18.09403,-0.006870225,-0.012259125,-0.026855338,0.1902,-0.001,-0.0359,0.114149,0.000114,0.000499,0.001409
31/03/23,54233.25,54604.07031,53828.55859,53904,242075000,18.08955,-0.000247595,-0.007116119,-0.025762203,0.187,-0.0032,-0.0304,0.114274,0.000125,0.000525,0.001599
03/04/23,54037.67188,54040.48047,53611.26953,53896.35156,84719200,18.03915,-0.002786139,-0.003033045,-0.021051053,0.1855,-0.0015,-0.0205,0.1152,0.000926,0.001326,0.002425
04/04/23,53913.10156,54532.07813,53810.92969,54176.01172,97863900,18.08757,0.002684162,-0.000109455,-0.012611772,0.19,0.0045,-0.0097,0.115195,-5.00E-06,0.001209,0.002372
05/04/23,54171.16016,54230.66016,53308.07031,53498.39063,73152200,18.112499,0.001378239,0.004066101,-0.005856514,0.1908,0.0008,-0.0004,0.115175,-2.00E-05,0.00114,0.002325
10/04/23,53473.71094,54310.07813,53446.67188,54246.53125,0,18.134701,-0.00506932,-0.009509034,0.005296868,0.1897,0.0057,0.0042,0.115267,9.20E-05,0.001118,0.002307
11/04/23,53964.23828,54775.80859,53964.23828,54604.62891,162207200,18.143101,0.0004632,-0.004608468,0.003070119,0.191,0.0013,0.001,0.115175,-9.20E-05,0.000901,0.002213
12/04/23,54527.03125,54815.91016,54072.69141,54333.12109,152655400,18.158899,0.000870744,0.001334348,0.002561767,0.1909,-0.0001,0.0001,0.115175,0,-2.50E-05,0.002095
13/04/23,54359.30859,54908.53125,54336.30859,54695.78125,220218800,18.055099,-0.005716206,-0.004850439,-0.013856779,0.178,-0.0129,-0.006,0.115255,8.00E-05,6.00E-05,0.002115
14/04/23,54748.53125,54862.53906,54200.32031,54460.05859,170784200,18.018999,-0.001999435,-0.007704212,-0.011417121,0.1707,-0.0073,-0.0133,0.115345,9.00E-05,0.00017,0.00215
17/04/23,54444.67969,54858.73047,54406.08984,54778.92969,199028600,17.99288,-0.001449526,-0.003446063,-0.007820421,0.1695,-0.0012,-0.0202,0.11539,4.50E-05,0.000123,0.002145
18/04/23,54747.58984,54924.75,54293.76172,54385.51953,153784700,18.0322,0.002185309,0.000732616,-0.006112571,0.1683,-0.0012,-0.0227,0.115353,-3.70E-05,0.000178,0.001981
19/04/23,54300.96094,54637.41016,54155.46094,54308.08984,191532900,18.043489,0.000626047,0.002812724,-0.006355562,0.1646,-0.0037,-0.0263,0.11537,1.70E-05,0.000195,0.001896
20/04/23,54311,54674.48047,54227.30859,54293.71094,138852000,18.040501,-0.0001656,0.000460343,-0.000808525,0.1717,0.0071,-0.0063,0.115329,-4.10E-05,7.40E-05,0.001829
21/04/23,54451.71094,54468.60938,53662.91016,54175.28125,172005600,17.99791,-0.002360855,-0.002526064,-0.001170376,0.1677,-0.004,-0.003,0.115293,-3.60E-05,-5.20E-05,0.001743
24/04/23,54203.80078,54745.57813,54089.32813,54713.69922,136716300,17.997141,-0.0000427,-0.002403481,0.000236816,0.1689,0.0012,-0.0006,0.115253,-4.00E-05,-0.000137,0.001603
25/04/23,54569.69141,54734.12891,54301.75,54371.08984,134099200,17.9652,-0.001774782,-0.001817433,-0.003715575,0.1876,0.0187,0.0193,0.11525,-3.00E-06,-0.000103,0.001501
26/04/23,54356.35938,54633.96875,53902.05078,54023.32031,196553700,18.0404,0.00418587,0.00240366,-0.000171197,0.1884,0.0008,0.0238,0.115265,1.50E-05,-0.000105,0.001391
27/04/23,54079.53906,54501.26172,54020.60938,54442.17188,159097300,18.15855,0.00654919,0.010762474,0.006543554,0.1703,-0.0181,-0.0014,0.115357,9.20E-05,2.80E-05,0.001371
28/04/23,54453.53906,55178.62109,54436.51953,55121.21875,241583200,18.0245,-0.007382197,-0.000881355,0.001477394,0.1578,-0.0125,-0.0099,0.115445,8.80E-05,0.000152,0.00141
02/05/23,55059.26172,55229.37891,54689.35938,55179.42969,248185000,17.937691,-0.00298526,-0.004816167,-0.001531238,0.1778,0.017,-0.0098,0.115499,5.40E-05,0.000246,0.00135
03/05/23,55216.12891,55323.64844,54919.78906,54947.01172,172724800,17.97427,0.002039226,-0.000952122,-0.003665662,0.1834,0.0056,-0.005,0.11549,-9.00E-06,0.00024,0.001216
04/05/23,54971.42969,55264.60156,54593.05859,54667.21094,158878300,17.9561,-0.001010889,0.001026275,-0.011149018,0.2009,0.0175,0.0306,0.11554,5.00E-05,0.000275,0.00034
05/05/23,54747.83984,55047.85156,54699.58984,54937.39063,206689500,17.89938,-0.003158815,-0.004166511,-0.006941663,0.1719,-0.029,0.0141,0.115669,0.000129,0.000312,0.000474
08/05/23,54989.64063,55265.39844,54843.21875,55033.12109,140876800,17.76627,-0.00743657,-0.010571895,-0.012513201,0.1698,-0.0021,0.009,0.115625,-4.40E-05,0.00018,0.00045
09/05/23,54959.82813,55497.82813,54899.35938,55452.73047,170680700,17.78758,0.001199464,-0.006246026,-0.008368468,0.1771,0.0073,-0.0007,0.11562,-5.00E-06,0.000121,0.000353
10/05/23,55378.41016,55626.51172,55303.83984,55534.67969,187111800,17.7435,-0.002478134,-0.001281642,-0.012838908,0.1694,-0.0077,-0.014,0.115652,3.20E-05,0.000162,0.000477
11/05/23,55472.21094,55518.78906,54852.28906,55014.16016,195598400,17.537201,-0.011626737,-0.014076058,-0.023329064,0.1693,-0.0001,-0.0316,0.115538,-0.000114,-2.00E-06,0.000363
12/05/23,55009.35938,55290.41016,54724.17969,54948.33984,165219800,17.574699,0.002138198,-0.009513399,-0.018139232,0.1703,0.001,-0.0016,0.115523,-1.50E-05,-0.000146,0.000268
15/05/23,54993.48047,55375.92188,54890.62891,55261.42188,174056800,17.596251,0.001226308,0.003367128,-0.009569763,0.1712,0.0009,0.0014,0.115493,-3.00E-05,-0.000132,0.000148
16/05/23,55246.17188,55589.71875,55136.10156,55180.96875,183963200,17.4331,-0.009271918,-0.00805698,-0.019928512,0.1799,0.0087,0.0028,0.115384,-0.000109,-0.000236,-6.00E-06
17/05/23,55309.01953,55441.67188,55005.05859,55067.37109,172672200,17.480301,0.002707551,-0.006589472,-0.014833545,0.1687,-0.0112,-0.0007,0.115375,-9.00E-06,-0.000277,2.20E-05
18/05/23,55107.64063,55290.71094,54961.92188,55263.10938,175582500,17.60677,0.007234944,0.009962084,0.003966939,0.1605,-0.0082,-0.0088,0.11525,-0.000125,-0.000288,-0.00012
19/05/23,55197.55078,55534.32031,54244.78906,54296.05078,168179000,17.7157,0.006186825,0.01346653,0.008022954,0.1681,0.0076,-0.0022,0.11526,1.00E-05,-0.000263,-6.90E-05
22/05/23,54305.67969,54746.26172,53352.35938,53466.32031,182836400,17.746099,0.001715936,0.007913377,0.008515905,0.1721,0.004,0.0009,0.115213,-4.70E-05,-0.00028,-8.00E-05
23/05/23,53463.42188,53722.75,52997.32031,53123.21875,183641600,17.8799,0.007539742,0.009268615,0.025629406,0.1853,0.0132,0.0054,0.11515,-6.30E-05,-0.000234,-0.000103
24/05/23,53483.14844,53609.37891,53146.14063,53393.39844,212096500,17.9582,0.004379219,0.011951979,0.027339289,0.2003,0.015,0.0316,0.115135,-1.50E-05,-0.00024,-0.000115
25/05/23,53356.76172,53883.37891,53159.35938,53744.67969,214652400,17.799931,-0.008813188,-0.004472564,0.010970837,0.1914,-0.0089,0.0309,0.1151,-3.50E-05,-0.00015,-0.000165
26/05/23,53801.53125,54233.57031,53288.14844,54025.44922,202093800,17.8463,0.00260501,-0.006231137,0.007371992,0.1795,-0.0119,0.0114,0.115135,3.50E-05,-0.000125,-0.000222
29/05/23,54002.64844,54347.85156,53911.57031,54212.67188,156707500,17.6022,-0.013677905,-0.011108526,-0.008108768,0.1795, -   ,0.0074,0.115017,-0.000118,-0.000196,-0.000428
30/05/23,54232.28906,54232.28906,53105.30859,53341.85156,530814200,17.59882,-0.000192021,-0.0138673,-0.015720446,0.1746,-0.0049,-0.0107,0.11509,7.30E-05,-6.00E-05,-0.000409
31/05/23,53268.58984,53499.69922,52575.14063,52736.26172,1385522200,17.655701,0.003232092,0.00303945,-0.016844617,0.1794,0.0048,-0.0209,0.115057,-3.30E-05,-7.80E-05,-0.000433
01/06/23,52803.57813,53134.85938,52687.42969,52724.03125,236517300,17.6765,0.001178033,0.004413932,-0.006934353,0.1565,-0.0229,-0.0349,0.114966,-9.10E-05,-0.000134,-0.000574
02/06/23,52791.89063,53401.26172,52777.42969,53232.71094,223672700,17.538799,-0.00779006,-0.006621204,-0.017230518,0.146,-0.0105,-0.0335,0.11504,7.40E-05,-9.50E-05,-0.000629
05/06/23,53262.26953,53649.57813,53238.62891,53536.05078,137805700,17.5504,0.000661448,-0.007133765,-0.002942814,0.1473,0.0013,-0.0322,0.115033,-7.00E-06,1.60E-05,-0.000592
06/06/23,53596.44922,54486.19141,53578.23047,54432.19141,247761200,17.4459,-0.00595428,-0.005296771,-0.008689219,0.1396,-0.0077,-0.035,0.115,-3.30E-05,-9.00E-05,-0.00062
07/06/23,54487.19922,54712.08984,54248.5,54291.44141,261542000,17.367701,-0.004482371,-0.010409962,-0.016312012,0.1394,-0.0002,-0.04,0.11498,-2.00E-05,-7.70E-05,-0.000672
08/06/23,54064,54407.89063,53851.73828,54338.17969,226338000,17.355289,-0.00071466,-0.005193828,-0.01817164,0.1365,-0.0029,-0.02,0.115015,3.50E-05,4.90E-05,-0.000523
09/06/23,54331.64063,54796.94141,54295.53125,54512.14063,211648900,17.3722,0.0009744,0.000259044,-0.009498883,0.1383,0.0018,-0.0077,0.11509,7.50E-05,5.00E-05,-0.000433
12/06/23,54475.19141,54547.87891,54187.07031,54278.12109,140883900,17.270901,-0.005831098,-0.004862379,-0.015925506,0.1501,0.0118,0.0028,0.115125,3.50E-05,9.20E-05,-0.000368
13/06/23,54347.28125,54611.96094,54149.89844,54574.75,194688500,17.28418,0.000768866,-0.005066716,-0.0092698,0.1461,-0.004,0.0065,0.115075,-5.00E-05,7.50E-05,-0.000309
14/06/23,54629.32813,55182.30859,54557.17188,55145.42969,316957900,17.233789,-0.002915441,-0.002148817,-0.007710405,0.1388,-0.0073,-0.0006,0.114975,-1.00E-04,-5.00E-06,-0.0004
15/06/23,55130.41016,55407.71875,54977.07813,55344.25,213576400,17.127399,-0.006173338,-0.00907078,-0.013130867,0.145,0.0062,0.0085,0.114995,2.00E-05,-2.00E-05,-0.000255
16/06/23,55172.64844,55337.69141,54783.25,54842.51172,642615800,17.126369,-0.0000601,-0.006233104,-0.014150827,0.1354,-0.0096,-0.0029,0.11498,-1.50E-05,-0.00011,-0.00028
19/06/23,54953.82031,55074.78906,54887.32813,54931.05859,29019400,17.0669,-0.003472365,-0.003532293,-0.011811833,0.1354, -   ,-0.0147,0.115032,5.20E-05,-9.30E-05,-0.000181
20/06/23,54965.89844,54975.87891,54286.62891,54365.67969,233328700,17.073,0.000357417,-0.003116189,-0.012218109,0.1388,0.0034,-0.0073,0.114995,-3.70E-05,-8.00E-05,-0.000155
21/06/23,54334.17188,54353,53810.85156,54063.91016,174711000,17.20364,0.007651848,0.008012,-0.001749412,0.132,-0.0068,-0.0068,0.115067,7.20E-05,9.20E-05,-6.80E-05
22/06/23,53998.80859,54031.83984,53438.85156,53563.30859,143284400,17.1175,-0.00500708,0.002606455,-0.000577963,0.1291,-0.0029,-0.0159,0.115045,-2.20E-05,5.00E-05,-5.50E-05
23/06/23,53690.05859,53690.35938,53127.21875,53341.91016,136728100,17.17,0.003067037,-0.0019554,0.002547592,0.1344,0.0053,-0.001,0.115,-4.50E-05,2.00E-05,-0.000135
26/06/23,53354.28906,53506.07813,53262.75,53335.73828,160594700,17.1471,-0.001333722,0.001729224,0.004699155,0.1425,0.0081,0.0071,0.11508,8.00E-05,4.80E-05,6.30E-05
27/06/23,53295.62109,54008.03125,53212.73047,53926.91016,206317300,17.117001,-0.001755341,-0.003086721,0.002577227,0.1374,-0.0051,-0.0014,0.115005,-7.50E-05,1.00E-05,-8.50E-05
28/06/23,53914.17188,53991.35156,53293.21094,53460.05859,186447500,17.0765,-0.002366127,-0.004117314,-0.007390296,0.1343,-0.0031,0.0023,0.114855,-0.00015,-0.000212,-0.000202
29/06/23,53411.71094,53733.85156,53370.89844,53585.21875,157071300,17.082899,0.000374725,-0.001992288,-0.002021382,0.1354,0.0011,0.0063,0.114962,0.000107,-8.30E-05,-4.00E-06
30/06/23,53667.96875,53778.98828,53344.76953,53526.10156,222472200,17.1061,0.001358142,0.001733376,-0.003721607,0.1359,0.0005,0.0015,0.114925,-3.70E-05,-7.50E-05,-0.000115
03/07/23,53536.94141,54476.66016,53483.69141,54399.10156,88059600,17.12081,0.000859927,0.002219237,-0.001533204,0.1357,-0.0002,-0.0068,0.11498,5.50E-05,-1.00E-04,-5.30E-05
04/07/23,54408.07813,54501.57813,53863.85938,53930.85938,23253000,17.047001,-0.004311069,-0.003454849,-0.004089501,0.1357, -   ,-0.0017,0.11503,5.00E-05,2.50E-05,3.00E-05
05/07/23,53945.5,54099.85938,53710.39063,54039.66016,183541100,17.0355,-0.000674664,-0.004982825,-0.00240096,0.1418,0.0061,0.0075,0.11503,0,0.000175,5.00E-05
06/07/23,54053.82031,54053.82031,53117.58984,53407.69922,213520400,17.006081,-0.001726923,-0.002400422,-0.004496778,0.1544,0.0126,0.019,0.11508,5.00E-05,0.000118,6.50E-05
07/07/23,53409.32031,54128.64063,53266.69141,53904.28906,168034000,17.231609,0.013261609,0.011511784,0.00733709,0.1483,-0.0061,0.0124,0.115105,2.50E-05,0.00018,1.50E-05
10/07/23,53991.75,53991.75,53562.23828,53655.35156,133520600,17.14785,-0.004860776,0.008336371,0.001579365,0.1507,0.0024,0.015,0.115002,-0.000103,2.20E-05,-0.000123
11/07/23,53636.96094,54189.51172,53339.37891,54138.14063,173358400,17.0448,-0.0060095,-0.010841065,-0.000129114,0.1484,-0.0023,0.0127,0.114904,-9.80E-05,-0.000126,-0.000171
12/07/23,54168.17188,54222.80078,53855.41016,53956.71094,237858800,17.0289,-0.000932836,-0.00693673,-0.000387426,0.1354,-0.013,-0.0064,0.11495,4.60E-05,-8.00E-05,-2.50E-05
13/07/23,54036.03125,54605.5,53972.94922,54244.01172,190638300,16.896429,-0.007779187,-0.008704766,-0.006447811,0.1361,0.0007,-0.0183,0.114925,-2.50E-05,-0.000155,-7.00E-05
14/07/23,54264.91016,54264.91016,53704.55078,53770.80078,152709100,16.84663,-0.002947309,-0.010703569,-0.022341442,0.1334,-0.0027,-0.0149,0.1149,-2.50E-05,-0.000205,-8.00E-05
17/07/23,53652.12109,53934.89063,53409.85938,53623.26953,98350000,16.738701,-0.006406563,-0.00933499,-0.023860076,0.1348,0.0014,-0.0159,0.114865,-3.50E-05,-0.000137,-0.000167
18/07/23,53641.75,54183.35156,53479.44141,54036.26953,166021400,16.713699,-0.001493664,-0.007890658,-0.019425338,0.133,-0.0018,-0.0154,0.1149,3.50E-05,-4.00E-06,-9.50E-05
19/07/23,54060.44141,54333.01953,53681.91016,53740.16016,206091900,16.75215,0.002300568,0.000803467,-0.016251784,0.1376,0.0046,0.0022,0.114915,1.50E-05,-3.50E-05,-0.000152
20/07/23,53654.67188,53793.30078,53436.10156,53561.37109,127340300,16.71187,-0.002404467,-0.000109431,-0.010922959,0.1399,0.0023,0.0038,0.115,8.50E-05,7.50E-05,-4.50E-05
21/07/23,53336.23828,53782.71875,53336.23828,53702.16016,138248100,16.8659,0.009216802,0.006790173,0.001143849,0.136,-0.0039,0.0026,0.11505,5.00E-05,0.00015,5.00E-05
24/07/23,53701.46094,53724.10156,53329.96875,53518.91016,247229800,16.9743,0.00642717,0.01570321,0.014075107,0.1391,0.0031,0.0043,0.115037,-1.30E-05,0.000172,-4.30E-05
25/07/23,53599.23047,54097.23828,53570.03125,54013.57813,296826400,16.826099,-0.008730905,-0.00235985,0.006725022,0.1386,-0.0005,0.0056,0.115084,4.70E-05,0.000184,7.90E-05
26/07/23,54077.37109,54544.14844,53750.01953,54502.08984,217661200,16.926701,0.005978926,-0.00280418,0.010419618,0.1319,-0.0067,-0.0057,0.115054,-3.00E-05,0.000139,0.000199
27/07/23,54576.89063,54895.25,54324.71875,54753.39063,269781500,16.86244,-0.003796428,0.002159799,0.009009764,0.1441,0.0122,0.0042,0.115095,4.10E-05,9.50E-05,0.000133
